stimulus,index,content,word_len,freq_zipf,dep_dist,depth,integration_cost,dep_label,pos_tag,lemma,sentence_id,token_id_sent
blackout-pos.text.2,209,bewildered,10,3.0086001717619175,1,2,0.6,amod,ADJ,bewildered,2,3
blackout-pos.text.2,210,"glances,",7,3.5352941200427703,2,1,2.0,dobj,NOUN,glance,2,4
blackout-pos.text.2,211,unsure,6,3.0086001717619175,3,1,0.30000000000000004,punct,PUNCT,",",2,5
blackout-pos.text.2,212,what,4,6.993103217236282,2,3,2.0,dobj,PRON,what,2,7
blackout-pos.text.2,213,to,2,7.355601686871925,1,3,0.3,aux,PART,to,2,8
blackout-pos.text.2,214,make,4,6.142311236003898,3,2,1.5,xcomp,VERB,make,2,9
blackout-pos.text.2,215,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,2,10
blackout-pos.text.2,216,this,4,6.9019337688086235,2,5,0.6,det,DET,this,2,11
blackout-pos.text.2,217,surreal,7,3.0492180226701815,1,5,0.6,amod,ADJ,surreal,2,12
blackout-pos.text.2,218,scene.,5,4.873029812061044,3,4,1.5,pobj,NOUN,scene,2,13
blackout-pos.text.2,219,"Suddenly,",8,4.74787770581979,12,1,1.9000000000000004,punct,PUNCT,.,2,14
blackout-pos.text.2,220,the,3,7.469073206544746,3,1,0.30000000000000004,punct,PUNCT,",",3,1
blackout-pos.text.2,221,lights,6,5.218010042984363,1,1,1.0,nsubj,NOUN,light,3,3
blackout-pos.text.2,222,flickered,9,2.838849090737255,0,0,0.0,ROOT,VERB,flicker,3,4
blackout-pos.text.2,223,and,3,7.126710513400982,1,1,0.5,cc,CCONJ,and,3,5
blackout-pos.text.2,224,"dimmed,",6,3.677606952720493,2,1,1.0,conj,VERB,dim,3,6
blackout-pos.text.2,225,plunging,8,2.653212513775344,1,2,0.1,punct,PUNCT,",",3,7
blackout-pos.text.2,226,the,3,7.469073206544746,1,4,0.3,det,DET,the,3,9
blackout-pos.text.2,227,house,5,5.710963118995275,2,3,2.0,dobj,NOUN,house,3,10
blackout-pos.text.2,228,into,4,5.926645935044691,3,3,2.4000000000000004,prep,ADP,into,3,11
blackout-pos.text.2,229,darkness.,8,4.242789809478676,1,4,0.5,pobj,NOUN,darkness,3,12
blackout-pos.text.2,230,The,3,7.469073206544746,9,1,1.3,punct,PUNCT,.,3,13
blackout-pos.text.2,231,couple,6,5.349102608563031,1,1,1.0,nsubj,NOUN,couple,4,1
blackout-pos.text.2,232,"froze,",5,3.6273658565927325,0,0,0.0,ROOT,VERB,froze,4,2
blackout-pos.text.2,233,their,5,5.816347374238363,3,2,0.30000000000000004,punct,PUNCT,",",4,3
blackout-pos.text.2,234,hearts,6,5.387710089398605,1,2,1.0,nsubj,NOUN,heart,4,5
blackout-pos.text.2,235,racing.,6,4.791690649020118,4,1,2.0,ccomp,VERB,race,4,6
blackout-pos.text.2,236,Mrs.,3,5.492676594226712,5,1,0.5,punct,PUNCT,.,4,7
blackout-pos.text.2,237,Jenkins,7,3.84,1,1,1.0,nsubj,PROPN,Jenkins,5,1
blackout-pos.text.2,238,"reappeared,",10,2.5185139398778875,0,0,0.0,ROOT,VERB,reappear,5,2
blackout-pos.text.2,239,her,3,6.452678661106354,1,1,0.1,punct,PUNCT,",",5,3
blackout-pos.text.2,240,eyes,4,5.0483641052798855,1,2,1.0,nsubj,NOUN,eye,5,5
blackout-pos.text.2,241,twinkling,9,3.4885507165004443,4,1,2.0,ccomp,VERB,twinkle,5,6
blackout-pos.text.2,242,with,4,6.703147736191453,1,2,0.8,prep,ADP,with,5,7
blackout-pos.text.2,243,a,1,7.3099551280128585,2,4,0.6,det,DET,a,5,8
blackout-pos.text.2,244,knowing,7,4.655522596253418,1,4,0.6,amod,ADJ,knowing,5,9
blackout-pos.text.2,245,glint.,5,2.4913616938342726,3,3,1.5,pobj,NOUN,glint,5,10
blackout-pos.text.2,246,"""Welcome",7,5.2533864729877715,1,1,0.1,punct,PUNCT,"""",6,0
blackout-pos.text.2,247,to,2,7.355601686871925,1,1,0.8,prep,ADP,to,6,2
blackout-pos.text.2,248,my,2,6.830122048692404,1,3,0.5,poss,PRON,my,6,3
blackout-pos.text.2,249,"home,""",4,5.888926085535086,2,2,1.0,pobj,NOUN,home,6,4
blackout-pos.text.2,250,she,3,6.572044028989929,2,3,0.2,punct,PUNCT,"""",6,6
blackout-pos.text.2,251,"said,",4,6.214785585123866,4,2,2.0,parataxis,VERB,say,6,8
blackout-pos.text.2,252,her,3,6.452678661106354,1,3,0.1,punct,PUNCT,",",6,9
blackout-pos.text.2,253,voice,5,4.935305690289924,1,2,1.0,nsubj,NOUN,voice,6,11
blackout-pos.text.2,254,low,3,4.771881320190099,11,1,6.1,advcl,ADJ,low,6,12
blackout-pos.text.2,255,and,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,6,13
blackout-pos.text.2,256,soothing.,8,3.3521825181113627,2,2,1.0,conj,ADJ,soothing,6,14
blackout-pos.text.2,257,"""I've",3,7.6017467520701825,3,1,3.0,nsubj,PRON,I,7,1
blackout-pos.text.2,258,been,4,6.7594230602184195,1,1,0.3,aux,AUX,be,7,3
blackout-pos.text.2,259,expecting,9,5.016615547557177,0,0,0.0,ROOT,VERB,expect,7,4
blackout-pos.text.2,260,"you.""",3,7.621769343182391,1,1,1.0,dobj,PRON,you,7,5
goldfish-neg.text.0,0,One,3,6.48745513929058,2,2,1.0,nummod,NUM,one,0,0
goldfish-neg.text.0,1,Last,4,5.859198361533878,1,2,0.6,amod,ADJ,last,0,1
goldfish-neg.text.0,2,Wish,4,5.371289573064556,18,1,10.3,npadvmod,PROPN,Wish,0,2
goldfish-neg.text.0,3,As,2,6.345769610954118,3,2,1.5,mark,SCONJ,as,0,3
goldfish-neg.text.0,4,the,3,7.469073206544746,1,3,0.3,det,DET,the,0,4
goldfish-neg.text.0,5,sun,3,4.843045810534569,1,2,1.0,nsubj,NOUN,sun,0,5
goldfish-neg.text.0,6,set,3,5.36449471164455,14,1,7.9,advcl,VERB,set,0,6
goldfish-neg.text.0,7,on,2,6.842342715684627,1,2,0.8,prep,ADP,on,0,7
goldfish-neg.text.0,8,the,3,7.469073206544746,2,4,0.6,det,DET,the,0,8
goldfish-neg.text.0,9,small,5,5.096771016533225,1,4,0.6,amod,ADJ,small,0,9
goldfish-neg.text.0,10,town,4,5.394311563231227,3,3,1.5,pobj,NOUN,town,0,10
goldfish-neg.text.0,11,of,2,7.063605036452092,1,4,0.8,prep,ADP,of,0,11
goldfish-neg.text.0,12,Willow,6,3.7951845896824237,1,6,0.5,compound,PROPN,Willow,0,12
goldfish-neg.text.0,13,"Creek,",5,3.949390006644913,2,5,1.0,pobj,PROPN,Creek,0,13
goldfish-neg.text.0,14,a,1,7.3099551280128585,1,6,0.1,punct,PUNCT,",",0,14
goldfish-neg.text.0,15,young,5,5.385927854125336,1,7,0.6,amod,ADJ,young,0,16
goldfish-neg.text.0,16,girl,4,5.745948749437237,4,6,2.0,appos,NOUN,girl,0,17
goldfish-neg.text.0,17,named,5,5.80744031177937,1,7,0.5,acl,VERB,name,0,18
goldfish-neg.text.0,18,Lily,4,4.429106008332696,1,8,0.5,oprd,PROPN,Lily,0,19
goldfish-neg.text.0,19,sat,3,5.4932488700574185,0,0,0.0,ROOT,VERB,sit,0,20
goldfish-neg.text.0,20,by,2,6.127257098825985,1,1,0.8,prep,ADP,by,0,21
goldfish-neg.text.0,21,the,3,7.469073206544746,1,3,0.3,det,DET,the,0,22
goldfish-neg.text.0,22,edge,4,4.371252629124939,2,2,1.0,pobj,NOUN,edge,0,23
goldfish-neg.text.0,23,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,0,24
goldfish-neg.text.0,24,her,3,6.452678661106354,1,5,0.5,poss,PRON,her,0,25
goldfish-neg.text.0,25,"bed,",3,5.2721202088010966,2,4,1.0,pobj,NOUN,bed,0,26
goldfish-neg.text.0,26,her,3,6.452678661106354,7,1,0.9000000000000001,punct,PUNCT,",",0,27
goldfish-neg.text.0,27,eyes,4,5.0483641052798855,24,3,13.9,appos,NOUN,eye,0,29
goldfish-neg.text.0,28,fixed,5,4.938419645793193,1,4,0.5,acl,VERB,fix,0,30
goldfish-neg.text.0,29,on,2,6.842342715684627,1,5,0.8,prep,ADP,on,0,31
goldfish-neg.text.0,30,the,3,7.469073206544746,2,7,0.6,det,DET,the,0,32
goldfish-neg.text.0,31,small,5,5.096771016533225,1,7,0.6,amod,ADJ,small,0,33
goldfish-neg.text.0,32,tank,4,4.408409578468429,3,6,1.5,pobj,NOUN,tank,0,34
goldfish-neg.text.0,33,in,2,6.990046118048168,5,5,4.0,prep,ADP,in,0,35
goldfish-neg.text.0,34,the,3,7.469073206544746,1,7,0.3,det,DET,the,0,36
goldfish-neg.text.0,35,corner,6,4.720407400803109,2,6,1.0,pobj,NOUN,corner,0,37
goldfish-neg.text.0,36,of,2,7.063605036452092,1,7,0.8,prep,ADP,of,0,38
goldfish-neg.text.0,37,her,3,6.452678661106354,1,9,0.5,poss,PRON,her,0,39
goldfish-neg.text.0,38,room.,4,5.642968760855551,2,8,1.0,pobj,NOUN,room,0,40
goldfish-neg.text.0,39,Her,3,6.452678661106354,21,1,3.7,punct,PUNCT,.,0,41
goldfish-neg.text.0,40,pet,3,4.304921161900891,1,2,0.6,amod,ADJ,pet,1,1
goldfish-neg.text.0,41,"goldfish,",8,3.482873583608754,5,1,5.0,nsubj,NOUN,goldfish,1,2
goldfish-neg.text.0,42,"Finley,",6,3.06,1,2,0.1,punct,PUNCT,",",1,3
goldfish-neg.text.0,43,had,3,6.224253283752622,3,2,0.30000000000000004,punct,PUNCT,",",1,5
goldfish-neg.text.0,44,been,4,6.7594230602184195,0,0,0.0,ROOT,AUX,be,1,7
goldfish-neg.text.0,45,by,2,6.127257098825985,1,1,0.8,prep,ADP,by,1,8
goldfish-neg.text.0,46,her,3,6.452678661106354,1,3,0.5,poss,PRON,her,1,9
goldfish-neg.text.0,47,side,4,5.303023169487512,2,2,1.0,pobj,NOUN,side,1,10
goldfish-neg.text.0,48,for,3,6.838540569153386,4,1,3.2,prep,ADP,for,1,11
goldfish-neg.text.0,49,as,2,6.345769610954118,1,3,0.6,advmod,ADV,as,1,12
goldfish-neg.text.0,50,long,4,5.829406704509388,2,2,1.0,pcomp,ADV,long,1,13
goldfish-neg.text.0,51,as,2,6.345769610954118,3,4,1.5,mark,SCONJ,as,1,14
goldfish-neg.text.0,52,she,3,6.572044028989929,2,4,2.0,nsubj,PRON,she,1,15
goldfish-neg.text.0,53,could,5,6.212078350946609,1,4,0.3,aux,AUX,could,1,16
goldfish-neg.text.0,54,remember.,8,5.734375725571784,4,3,2.0,advcl,VERB,remember,1,17
goldfish-neg.text.0,55,He,2,6.882934163885178,11,1,1.7000000000000002,punct,PUNCT,.,1,18
goldfish-neg.text.0,56,was,3,6.7594230602184195,8,1,4.3,ccomp,AUX,be,2,1
goldfish-neg.text.0,57,more,4,6.113472054195492,1,2,0.5,acomp,ADJ,more,2,2
goldfish-neg.text.0,58,than,4,5.868526886768203,1,3,0.8,prep,ADP,than,2,3
goldfish-neg.text.0,59,just,4,6.67661497234708,2,5,1.2,advmod,ADV,just,2,4
goldfish-neg.text.0,60,a,1,7.3099551280128585,1,5,0.3,det,DET,a,2,5
goldfish-neg.text.0,61,pet,3,4.304921161900891,3,4,1.5,pobj,NOUN,pet,2,6
goldfish-neg.text.0,62,-,0,,2,1,0.2,punct,PUNCT,-,2,7
goldfish-neg.text.0,63,he,2,6.882934163885178,1,1,1.0,nsubj,PRON,he,2,8
goldfish-neg.text.0,64,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,2,9
goldfish-neg.text.0,65,her,3,6.452678661106354,2,2,1.0,poss,PRON,her,2,10
goldfish-neg.text.0,66,best,4,6.4166638022029705,1,2,0.6,amod,ADJ,good,2,11
goldfish-neg.text.0,67,friend.,6,5.622514504672569,3,1,1.5,attr,NOUN,friend,2,12
goldfish-neg.text.0,68,As,2,6.345769610954118,4,1,0.4,punct,PUNCT,.,2,13
goldfish-neg.text.0,69,the,3,7.469073206544746,1,3,0.3,det,DET,the,3,1
goldfish-neg.text.0,70,days,4,5.904076884767221,1,2,1.0,nsubj,NOUN,day,3,2
goldfish-neg.text.0,71,went,4,6.578987422636267,4,1,2.0,advcl,VERB,go,3,3
goldfish-neg.text.0,72,"by,",2,6.127257098825985,1,2,0.6,advmod,ADP,by,3,4
goldfish-neg.text.0,73,Lily,4,4.429106008332696,2,1,0.2,punct,PUNCT,",",3,5
goldfish-neg.text.0,74,noticed,7,4.772688354682142,0,0,0.0,ROOT,VERB,notice,3,7
goldfish-neg.text.0,75,that,4,7.14956733263194,4,2,2.0,mark,SCONJ,that,3,8
goldfish-neg.text.0,76,Finley,6,3.06,3,2,3.0,nsubj,PROPN,Finley,3,9
goldfish-neg.text.0,77,wasn't,5,6.7594230602184195,2,2,0.6,aux,AUX,be,3,10
goldfish-neg.text.0,78,swimming,8,4.502427119984432,5,1,2.5,ccomp,VERB,swim,3,12
goldfish-neg.text.0,79,as,2,6.345769610954118,1,3,0.6,advmod,ADV,as,3,13
goldfish-neg.text.0,80,much,4,5.988224412390199,2,2,1.2,advmod,ADV,much,3,14
goldfish-neg.text.0,81,as,2,6.345769610954118,2,4,1.0,mark,SCONJ,as,3,15
goldfish-neg.text.0,82,he,2,6.882934163885178,1,4,1.0,nsubj,PRON,he,3,16
goldfish-neg.text.0,83,used,4,5.536356398147367,3,3,1.5,advcl,VERB,use,3,17
goldfish-neg.text.0,84,to.,2,7.355601686871925,1,4,0.5,xcomp,ADP,to,3,18
goldfish-neg.text.0,85,She,3,6.572044028989929,12,1,1.9000000000000004,punct,PUNCT,.,3,19
goldfish-neg.text.0,86,tried,5,5.678290701718043,0,0,0.0,ROOT,VERB,try,4,1
goldfish-neg.text.0,87,to,2,7.355601686871925,1,2,0.3,aux,PART,to,4,2
goldfish-neg.text.0,88,get,3,6.6612218704330886,2,1,1.0,xcomp,VERB,get,4,3
goldfish-neg.text.0,89,him,3,6.882934163885178,2,3,2.0,nsubj,PRON,he,4,4
goldfish-neg.text.0,90,to,2,7.355601686871925,1,3,0.3,aux,PART,to,4,5
goldfish-neg.text.0,91,"eat,",3,5.401193684630025,3,2,1.5,ccomp,VERB,eat,4,6
goldfish-neg.text.0,92,to,2,7.355601686871925,4,2,0.4,punct,PUNCT,",",4,7
goldfish-neg.text.0,93,play,4,5.549652990670559,8,1,4.3,xcomp,VERB,play,4,9
goldfish-neg.text.0,94,with,4,6.703147736191453,1,2,0.8,prep,ADP,with,4,10
goldfish-neg.text.0,95,"him,",3,6.882934163885178,1,3,0.5,pobj,PRON,he,4,11
goldfish-neg.text.0,96,but,3,6.645173608800489,11,1,1.7000000000000002,punct,PUNCT,",",4,12
goldfish-neg.text.0,97,nothing,7,5.931259494185134,1,2,1.0,nsubj,PRON,nothing,4,14
goldfish-neg.text.0,98,seemed,6,5.1455692977929886,14,1,7.9,conj,VERB,seem,4,15
goldfish-neg.text.0,99,to,2,7.355601686871925,1,3,0.3,aux,PART,to,4,16
goldfish-neg.text.0,100,work.,4,5.902013775787815,2,2,1.0,xcomp,VERB,work,4,17
goldfish-neg.text.0,101,She,3,6.572044028989929,3,2,0.30000000000000004,punct,PUNCT,.,4,18
goldfish-neg.text.0,102,knew,4,6.757485611771434,0,0,0.0,ROOT,VERB,know,5,1
goldfish-neg.text.0,103,it,2,7.276377005067547,1,2,1.0,nsubj,PRON,it,5,2
goldfish-neg.text.0,104,was,3,6.7594230602184195,2,1,1.0,ccomp,AUX,be,5,3
goldfish-neg.text.0,105,only,4,6.034913080865008,2,3,1.2,advmod,ADV,only,5,4
goldfish-neg.text.0,106,a,1,7.3099551280128585,1,3,0.3,det,DET,a,5,5
goldfish-neg.text.0,107,matter,6,5.5688936961393445,3,2,1.5,attr,NOUN,matter,5,6
goldfish-neg.text.0,108,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,5,7
goldfish-neg.text.0,109,time,4,6.29195240223515,1,4,0.5,pobj,NOUN,time,5,8
goldfish-neg.text.0,110,before,6,5.899897071530102,4,3,2.0,mark,SCONJ,before,5,9
goldfish-neg.text.0,111,he,2,6.882934163885178,3,3,1.5,nsubjpass,PRON,he,5,10
goldfish-neg.text.0,112,would,5,6.247452782675624,2,3,0.6,aux,AUX,would,5,11
goldfish-neg.text.0,113,be,2,6.7594230602184195,1,3,0.5,auxpass,AUX,be,5,12
goldfish-neg.text.0,114,gone.,4,6.578987422636267,10,2,5.5,advcl,VERB,go,5,13
breakfast-zero.interest,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
breakfast-zero.interest,1,interesting,11,4.937969002951452,3,1,1.5,acomp,ADJ,interesting,0,1
breakfast-zero.interest,2,did,3,6.787856330946344,2,1,0.6,aux,AUX,do,0,2
breakfast-zero.interest,3,you,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,0,3
breakfast-zero.interest,4,find,4,5.919580118612771,0,0,0.0,ROOT,VERB,find,0,4
breakfast-zero.interest,5,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,5
breakfast-zero.interest,6,text?,4,3.7193312869837265,2,1,2.0,dobj,NOUN,text,0,6
breakfast-zero.interest,7,4,0,5.78,3,1,0.30000000000000004,punct,PUNCT,?,0,7
breakfast-zero.interest,8,–,0,,1,2,0.1,punct,PUNCT,–,1,1
breakfast-zero.interest,9,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
breakfast-zero.interest,10,interesting,11,4.937969002951452,3,2,1.7999999999999998,amod,ADJ,interesting,1,3
breakfast-zero.interest,11,3,0,5.91,1,3,0.5,nummod,NUM,3,1,4
breakfast-zero.interest,12,–,0,,5,2,0.5,punct,PUNCT,–,1,5
breakfast-zero.interest,13,rather,6,5.057742155828753,1,1,0.6,advmod,ADV,rather,1,6
breakfast-zero.interest,14,interesting,11,4.937969002951452,0,0,0.0,ROOT,ADJ,interesting,1,7
breakfast-zero.interest,15,2,0,6.0,1,1,0.5,nummod,NUM,2,1,8
breakfast-zero.interest,16,–,0,,1,2,0.1,punct,PUNCT,–,1,9
breakfast-zero.interest,17,rather,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
breakfast-zero.interest,18,boring,6,4.437909035539498,3,2,1.7999999999999998,amod,ADJ,boring,1,11
breakfast-zero.interest,19,1,0,6.0,1,3,0.5,nummod,NUM,1,1,12
breakfast-zero.interest,20,–,0,,1,4,0.1,punct,PUNCT,–,1,13
breakfast-zero.interest,21,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
breakfast-zero.interest,22,boring,6,4.437909035539498,7,2,4.4,amod,ADJ,boring,1,15
voicemail-zero.text.3,310,It,2,7.276377005067547,1,1,1.0,nsubj,PRON,it,0,0
voicemail-zero.text.3,311,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,1
voicemail-zero.text.3,312,a,1,7.3099551280128585,3,2,0.8999999999999999,det,DET,a,0,2
voicemail-zero.text.3,313,soft,4,4.505421327583281,1,3,0.6,amod,ADJ,soft,0,3
voicemail-zero.text.3,314,scratching,10,4.275080898456858,1,2,0.6,amod,VERB,scratch,0,4
voicemail-zero.text.3,315,"sound,",5,5.156518864747027,4,1,2.0,attr,NOUN,sound,0,5
voicemail-zero.text.3,316,like,4,6.601947060080969,5,1,0.5,punct,PUNCT,",",0,6
voicemail-zero.text.3,317,fingernails,11,3.123851640967086,1,2,0.5,pobj,NOUN,fingernail,0,8
voicemail-zero.text.3,318,on,2,6.842342715684627,1,3,0.8,prep,ADP,on,0,9
voicemail-zero.text.3,319,glass.,5,4.783260232872949,1,4,0.5,pobj,NOUN,glass,0,10
voicemail-zero.text.3,320,Emily's,6,4.568670978009896,2,2,1.0,poss,PROPN,Emily,1,0
voicemail-zero.text.3,321,heart,5,5.387710089398605,1,1,1.0,nsubj,NOUN,heart,1,2
voicemail-zero.text.3,322,skipped,7,4.324282455297693,0,0,0.0,ROOT,VERB,skip,1,3
voicemail-zero.text.3,323,a,1,7.3099551280128585,1,2,0.3,det,DET,a,1,4
voicemail-zero.text.3,324,beat,4,5.119552797667117,2,1,2.0,dobj,NOUN,beat,1,5
voicemail-zero.text.3,325,as,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,1,6
voicemail-zero.text.3,326,she,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,1,7
voicemail-zero.text.3,327,threw,5,5.109983294819893,5,1,2.5,advcl,VERB,throw,1,8
voicemail-zero.text.3,328,off,3,6.071701627227895,1,2,0.5,prt,ADP,off,1,9
voicemail-zero.text.3,329,the,3,7.469073206544746,1,3,0.3,det,DET,the,1,10
voicemail-zero.text.3,330,covers,6,4.974373507081423,3,2,3.0,dobj,NOUN,cover,1,11
voicemail-zero.text.3,331,and,3,7.126710513400982,4,2,2.0,cc,CCONJ,and,1,12
voicemail-zero.text.3,332,approached,10,4.321805483857539,5,2,2.5,conj,VERB,approach,1,13
voicemail-zero.text.3,333,the,3,7.469073206544746,1,4,0.3,det,DET,the,1,14
voicemail-zero.text.3,334,window.,6,4.9344984512435675,2,3,2.0,dobj,NOUN,window,1,15
voicemail-zero.text.3,335,That's,5,7.14956733263194,1,3,1.0,nsubj,PRON,that,2,0
voicemail-zero.text.3,336,when,4,6.308372299806312,2,4,1.2,advmod,SCONJ,when,2,2
voicemail-zero.text.3,337,she,3,6.572044028989929,1,4,1.0,nsubj,PRON,she,2,3
voicemail-zero.text.3,338,saw,3,6.407684867368763,3,3,1.5,advcl,VERB,see,2,4
voicemail-zero.text.3,339,it:,2,7.276377005067547,1,4,1.0,dobj,PRON,it,2,5
voicemail-zero.text.3,340,a,1,7.3099551280128585,6,2,0.7000000000000001,punct,PUNCT,:,2,6
voicemail-zero.text.3,341,small,5,5.096771016533225,1,3,0.6,amod,ADJ,small,2,8
voicemail-zero.text.3,342,piece,5,5.095134466939837,3,2,3.0,nsubj,NOUN,piece,2,9
voicemail-zero.text.3,343,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,2,10
voicemail-zero.text.3,344,paper,5,5.014310480963307,1,4,0.5,pobj,NOUN,paper,2,11
voicemail-zero.text.3,345,stuck,5,4.9873086737311825,18,1,10.3,ccomp,VERB,stick,2,12
voicemail-zero.text.3,346,to,2,7.355601686871925,1,2,0.8,prep,ADP,to,2,13
voicemail-zero.text.3,347,the,3,7.469073206544746,1,4,0.3,det,DET,the,2,14
voicemail-zero.text.3,348,"glass,",5,4.783260232872949,2,3,1.0,pobj,NOUN,glass,2,15
voicemail-zero.text.3,349,with,4,6.703147736191453,4,2,0.4,punct,PUNCT,",",2,16
voicemail-zero.text.3,350,a,1,7.3099551280128585,1,5,0.3,det,DET,a,2,18
voicemail-zero.text.3,351,message,7,4.961468555350786,1,4,1.0,nsubj,NOUN,message,2,19
voicemail-zero.text.3,352,scrawled,8,2.380211241711606,3,3,1.5,pcomp,VERB,scrawl,2,20
voicemail-zero.text.3,353,on,2,6.842342715684627,1,4,0.8,prep,ADP,on,2,21
voicemail-zero.text.3,354,it,2,7.276377005067547,1,5,0.5,pobj,PRON,it,2,22
voicemail-zero.text.3,355,in,2,6.990046118048168,3,4,2.4000000000000004,prep,ADP,in,2,23
voicemail-zero.text.3,356,red,3,5.170437745046183,1,6,0.6,amod,ADJ,red,2,24
voicemail-zero.text.3,357,ink:,3,3.8744818176994666,2,5,1.0,pobj,NOUN,ink,2,25
voicemail-zero.text.3,358,"""They're",6,6.613095166038459,2,1,2.0,nsubj,PRON,they,2,28
voicemail-zero.text.3,359,coming,6,6.497065171063486,0,0,0.0,ROOT,VERB,come,2,30
voicemail-zero.text.3,360,for,3,6.838540569153386,1,1,0.8,prep,ADP,for,2,31
voicemail-zero.text.3,361,"you.""",3,7.621769343182391,1,2,0.5,pobj,PRON,you,2,32
prize-neg.difficulty,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
prize-neg.difficulty,1,difficult,9,4.779307827583586,1,1,0.5,acomp,ADJ,difficult,0,1
prize-neg.difficulty,2,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,2
prize-neg.difficulty,3,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,3
prize-neg.difficulty,4,text,4,3.7193312869837265,2,1,2.0,nsubj,NOUN,text,0,4
prize-neg.difficulty,5,for,3,6.838540569153386,3,2,1.5,mark,SCONJ,for,0,5
prize-neg.difficulty,6,you,3,7.621769343182391,2,2,2.0,nsubj,PRON,you,0,6
prize-neg.difficulty,7,to,2,7.355601686871925,1,2,0.3,aux,PART,to,0,7
prize-neg.difficulty,8,read,4,5.382413313126266,6,1,3.1,advcl,VERB,read,0,8
prize-neg.difficulty,9,and,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,0,9
prize-neg.difficulty,10,understand?,10,5.683452310738281,2,2,1.0,conj,VERB,understand,0,10
prize-neg.difficulty,11,4,0,5.78,9,1,1.3,punct,PUNCT,?,0,11
prize-neg.difficulty,12,–,0,,1,2,0.1,punct,PUNCT,–,1,1
prize-neg.difficulty,13,very,4,6.093859261503438,1,2,0.6,advmod,ADV,very,1,2
prize-neg.difficulty,14,difficult,9,4.779307827583586,9,1,5.8,amod,ADJ,difficult,1,3
prize-neg.difficulty,15,3,0,5.91,8,1,4.3,nummod,NUM,3,1,4
prize-neg.difficulty,16,–,0,,1,2,0.1,punct,PUNCT,–,1,5
prize-neg.difficulty,17,rather,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,6
prize-neg.difficulty,18,difficult,9,4.779307827583586,1,3,0.6,amod,ADJ,difficult,1,7
prize-neg.difficulty,19,2,0,6.0,4,2,2.0,appos,NUM,2,1,8
prize-neg.difficulty,20,–,0,,1,3,0.1,punct,PUNCT,–,1,9
prize-neg.difficulty,21,rather,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,10
prize-neg.difficulty,22,easy,4,5.42440789939746,3,3,1.7999999999999998,amod,ADJ,easy,1,11
prize-neg.difficulty,23,1,0,6.0,0,0,0.0,ROOT,NUM,1,1,12
prize-neg.difficulty,24,–,0,,1,1,0.1,punct,PUNCT,–,1,13
prize-neg.difficulty,25,very,4,6.093859261503438,1,2,0.6,advmod,ADV,very,1,14
prize-neg.difficulty,26,easy,4,5.42440789939746,3,1,1.7999999999999998,amod,ADJ,easy,1,15
goldfish-zero.naturalness,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
goldfish-zero.naturalness,1,natural,7,4.6268534146667255,3,1,1.5,acomp,ADJ,natural,0,1
goldfish-zero.naturalness,2,and,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,0,2
goldfish-zero.naturalness,3,fluent,6,3.0644579892269186,2,2,1.0,conj,ADJ,fluent,0,3
goldfish-zero.naturalness,4,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,4
goldfish-zero.naturalness,5,the,3,7.469073206544746,2,2,0.6,det,DET,the,0,5
goldfish-zero.naturalness,6,writing,7,5.103119253545714,1,2,0.5,compound,VERB,write,0,6
goldfish-zero.naturalness,7,style,5,4.478277831919605,3,1,1.5,attr,NOUN,style,0,7
goldfish-zero.naturalness,8,in,2,6.990046118048168,1,2,0.8,prep,ADP,in,0,8
goldfish-zero.naturalness,9,this,4,6.9019337688086235,1,4,0.3,det,DET,this,0,9
goldfish-zero.naturalness,10,text?,4,3.7193312869837265,2,3,1.0,pobj,NOUN,text,0,10
goldfish-zero.naturalness,11,4,0,5.78,7,1,0.9000000000000001,punct,PUNCT,?,0,11
goldfish-zero.naturalness,12,–,0,,1,1,0.1,punct,PUNCT,–,1,1
goldfish-zero.naturalness,13,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
