subject_id,stimulus,condition,index,content,total_reading_time
P01,prize-neg.text.3,neg,463,as,110
P01,prize-neg.text.3,neg,464,she,0
P01,prize-neg.text.3,neg,465,looked,110
P01,prize-neg.text.3,neg,466,up,141
P01,prize-neg.text.3,neg,467,at,0
P01,prize-neg.text.3,neg,468,the,0
P01,prize-neg.text.3,neg,469,"woman,",0
P01,prize-neg.text.3,neg,470,she,181
P01,prize-neg.text.3,neg,471,knew,110
P01,prize-neg.text.3,neg,472,that,0
P01,prize-neg.text.3,neg,473,she,204
P01,prize-neg.text.3,neg,474,had,0
P01,prize-neg.text.3,neg,475,a,128
P01,prize-neg.text.3,neg,476,choice,0
P01,prize-neg.text.3,neg,477,to,0
P01,prize-neg.text.3,neg,478,make.,257
P01,prize-neg.text.3,neg,479,She,180
P01,prize-neg.text.3,neg,480,could,0
P01,prize-neg.text.3,neg,481,take,108
P01,prize-neg.text.3,neg,482,the,0
P01,prize-neg.text.3,neg,483,key,0
P01,prize-neg.text.3,neg,484,and,224
P01,prize-neg.text.3,neg,485,see,0
P01,prize-neg.text.3,neg,486,where,0
P01,prize-neg.text.3,neg,487,it,150
P01,prize-neg.text.3,neg,488,"led,",0
P01,prize-neg.text.3,neg,489,or,0
P01,prize-neg.text.3,neg,490,she,161
P01,prize-neg.text.3,neg,491,could,236
P01,prize-neg.text.3,neg,492,stay,0
P01,prize-neg.text.3,neg,493,in,191
P01,prize-neg.text.3,neg,494,her,0
P01,prize-neg.text.3,neg,495,comfort,120
P01,prize-neg.text.3,neg,496,zone,157
P01,prize-neg.text.3,neg,497,and,0
P01,prize-neg.text.3,neg,498,continue,124
P01,prize-neg.text.3,neg,499,to,0
P01,prize-neg.text.3,neg,500,come,135
P01,prize-neg.text.3,neg,501,in,0
P01,prize-neg.text.3,neg,502,second,0
P01,prize-neg.text.3,neg,503,place.,0
P01,prize-neg.text.3,neg,504,For,0
P01,prize-neg.text.3,neg,505,the,405
P01,prize-neg.text.3,neg,506,first,0
P01,prize-neg.text.3,neg,507,time,0
P01,prize-neg.text.3,neg,508,in,0
P01,prize-neg.text.3,neg,509,her,247
P01,prize-neg.text.3,neg,510,"life,",0
P01,prize-neg.text.3,neg,511,Emma,103
P01,prize-neg.text.3,neg,512,felt,211
P01,prize-neg.text.3,neg,513,like,0
P01,prize-neg.text.3,neg,514,she,209
P01,prize-neg.text.3,neg,515,had,124
P01,prize-neg.text.3,neg,516,a,0
P01,prize-neg.text.3,neg,517,chance,122
P01,prize-neg.text.3,neg,518,to,0
P01,prize-neg.text.3,neg,519,be,134
P01,prize-neg.text.3,neg,520,the,138
P01,prize-neg.text.3,neg,521,best,0
P01,prize-neg.text.3,neg,522,version,107
P01,prize-neg.text.3,neg,523,of,0
P01,prize-neg.text.3,neg,524,herself.,154
P01,prize-neg.text.3,neg,525,And,105
P01,prize-neg.text.3,neg,526,with,306
P01,prize-neg.text.3,neg,527,the,421
P01,prize-neg.text.3,neg,528,key,0
P01,prize-neg.text.3,neg,529,in,0
P01,prize-neg.text.3,neg,530,her,133
P01,prize-neg.text.3,neg,531,"hand,",120
P01,prize-neg.text.3,neg,532,she,0
P01,prize-neg.text.3,neg,533,knew,399
P01,prize-neg.text.3,neg,534,that,181
P01,prize-neg.text.3,neg,535,she,427
P01,prize-neg.text.3,neg,536,was,714
P01,prize-neg.text.3,neg,537,ready,122
P01,prize-neg.text.3,neg,538,to,0
P01,prize-neg.text.3,neg,539,take,685
P01,prize-neg.text.3,neg,540,the,220
P01,prize-neg.text.3,neg,541,leap,103
P01,prize-neg.text.3,neg,542,and,0
P01,prize-neg.text.3,neg,543,see,431
P01,prize-neg.text.3,neg,544,where,106
P01,prize-neg.text.3,neg,545,it,0
P01,prize-neg.text.3,neg,546,would,114
P01,prize-neg.text.3,neg,547,take,0
P01,prize-neg.text.3,neg,548,her.,0
P01,prize-neg.interest,neg,0,How,0
P01,prize-neg.interest,neg,1,interesting,569
P01,prize-neg.interest,neg,2,did,0
P01,prize-neg.interest,neg,3,you,176
P01,prize-neg.interest,neg,4,find,0
P01,prize-neg.interest,neg,5,this,0
P01,prize-neg.interest,neg,6,text?,0
P01,prize-neg.interest,neg,7,4,0
P01,prize-neg.interest,neg,8,–,0
P01,prize-neg.interest,neg,9,very,0
P01,prize-neg.interest,neg,10,interesting,0
P01,prize-neg.interest,neg,11,3,0
P01,prize-neg.interest,neg,12,–,0
P01,prize-neg.interest,neg,13,rather,612
P01,prize-neg.interest,neg,14,interesting,0
P01,prize-neg.interest,neg,15,2,0
P01,prize-neg.interest,neg,16,–,0
P01,prize-neg.interest,neg,17,rather,490
P01,prize-neg.interest,neg,18,boring,0
P01,prize-neg.interest,neg,19,1,0
P01,prize-neg.interest,neg,20,–,0
P01,prize-neg.interest,neg,21,very,209
P01,prize-neg.interest,neg,22,boring,0
P01,prize-neg.difficulty,neg,0,How,0
P01,prize-neg.difficulty,neg,1,difficult,689
P01,prize-neg.difficulty,neg,2,was,0
P01,prize-neg.difficulty,neg,3,this,127
P01,prize-neg.difficulty,neg,4,text,0
P01,prize-neg.difficulty,neg,5,for,0
P01,prize-neg.difficulty,neg,6,you,0
P01,prize-neg.difficulty,neg,7,to,0
P01,prize-neg.difficulty,neg,8,read,0
P01,prize-neg.difficulty,neg,9,and,178
P01,prize-neg.difficulty,neg,10,understand?,0
P01,prize-neg.difficulty,neg,11,4,0
P01,prize-neg.difficulty,neg,12,–,0
P01,prize-neg.difficulty,neg,13,very,0
P01,prize-neg.difficulty,neg,14,difficult,0
P01,prize-neg.difficulty,neg,15,3,0
P01,prize-neg.difficulty,neg,16,–,0
P01,prize-neg.difficulty,neg,17,rather,0
P01,prize-neg.difficulty,neg,18,difficult,0
P01,prize-neg.difficulty,neg,19,2,0
P01,prize-neg.difficulty,neg,20,–,0
P01,prize-neg.difficulty,neg,21,rather,1124
P01,prize-neg.difficulty,neg,22,easy,0
P01,prize-neg.difficulty,neg,23,1,118
P01,prize-neg.difficulty,neg,24,–,163
P01,prize-neg.difficulty,neg,25,very,0
P01,prize-neg.difficulty,neg,26,easy,0
P01,goldfish-pos.naturalness,pos,0,How,0
P01,goldfish-pos.naturalness,pos,1,natural,157
P01,goldfish-pos.naturalness,pos,2,and,0
P01,goldfish-pos.naturalness,pos,3,fluent,854
P01,goldfish-pos.naturalness,pos,4,was,0
P01,goldfish-pos.naturalness,pos,5,the,299
P01,goldfish-pos.naturalness,pos,6,writing,0
P01,goldfish-pos.naturalness,pos,7,style,477
P01,goldfish-pos.naturalness,pos,8,in,0
P01,goldfish-pos.naturalness,pos,9,this,0
P01,goldfish-pos.naturalness,pos,10,text?,0
P01,goldfish-pos.naturalness,pos,11,4,0
P01,goldfish-pos.naturalness,pos,12,–,195
P01,goldfish-pos.naturalness,pos,13,very,0
P01,goldfish-pos.naturalness,pos,14,natural,0
P01,goldfish-pos.naturalness,pos,15,3,0
P01,goldfish-pos.naturalness,pos,16,–,839
P01,goldfish-pos.naturalness,pos,17,rather,773
P01,goldfish-pos.naturalness,pos,18,natural,749
P01,goldfish-pos.naturalness,pos,19,2,0
P01,goldfish-pos.naturalness,pos,20,–,0
P01,goldfish-pos.naturalness,pos,21,rather,0
P01,goldfish-pos.naturalness,pos,22,unnatural,0
P01,goldfish-pos.naturalness,pos,23,1,0
P01,goldfish-pos.naturalness,pos,24,–,0
P01,goldfish-pos.naturalness,pos,25,very,0
P01,goldfish-pos.naturalness,pos,26,unnatural,0
P01,voicemail-neg.difficulty,neg,0,How,0
P01,voicemail-neg.difficulty,neg,1,difficult,579
P01,voicemail-neg.difficulty,neg,2,was,0
P01,voicemail-neg.difficulty,neg,3,this,0
P01,voicemail-neg.difficulty,neg,4,text,121
P01,voicemail-neg.difficulty,neg,5,for,0
P01,voicemail-neg.difficulty,neg,6,you,0
P01,voicemail-neg.difficulty,neg,7,to,0
P01,voicemail-neg.difficulty,neg,8,read,0
P01,voicemail-neg.difficulty,neg,9,and,0
P01,voicemail-neg.difficulty,neg,10,understand?,202
P01,voicemail-neg.difficulty,neg,11,4,0
P01,voicemail-neg.difficulty,neg,12,–,0
P01,voicemail-neg.difficulty,neg,13,very,0
P01,voicemail-neg.difficulty,neg,14,difficult,0
P01,voicemail-neg.difficulty,neg,15,3,0
P01,voicemail-neg.difficulty,neg,16,–,0
P01,voicemail-neg.difficulty,neg,17,rather,0
P01,voicemail-neg.difficulty,neg,18,difficult,0
P01,voicemail-neg.difficulty,neg,19,2,0
P01,voicemail-neg.difficulty,neg,20,–,125
P01,voicemail-neg.difficulty,neg,21,rather,427
P01,voicemail-neg.difficulty,neg,22,easy,0
P01,voicemail-neg.difficulty,neg,23,1,0
P01,voicemail-neg.difficulty,neg,24,–,0
P01,voicemail-neg.difficulty,neg,25,very,0
P01,voicemail-neg.difficulty,neg,26,easy,0
P01,delayed-pos.text.3,pos,255,glimmer,120
P01,delayed-pos.text.3,pos,256,of,0
P01,delayed-pos.text.3,pos,257,hope.,140
P01,delayed-pos.text.3,pos,258,Rachel's,196
P01,delayed-pos.text.3,pos,259,"flight,",108
P01,delayed-pos.text.3,pos,260,once,270
P01,delayed-pos.text.3,pos,261,"delayed,",135
P01,delayed-pos.text.3,pos,262,was,169
P01,delayed-pos.text.3,pos,263,now,187
P01,delayed-pos.text.3,pos,264,rescheduled.,233
P01,delayed-pos.text.3,pos,265,Jack's,207
P01,delayed-pos.text.3,pos,266,"startup,",366
P01,delayed-pos.text.3,pos,267,once,132
P01,delayed-pos.text.3,pos,268,"stalled,",142
P01,delayed-pos.text.3,pos,269,gained,274
P01,delayed-pos.text.3,pos,270,renewed,103
P01,delayed-pos.text.3,pos,271,momentum.,222
P01,delayed-pos.text.3,pos,272,The,104
P01,delayed-pos.text.3,pos,273,storm,168
P01,delayed-pos.text.3,pos,274,outside,238
P01,delayed-pos.text.3,pos,275,"subsided,",283
P01,delayed-pos.text.3,pos,276,its,0
P01,delayed-pos.text.3,pos,277,fury,424
P01,delayed-pos.text.3,pos,278,spent.,221
P01,delayed-pos.text.3,pos,279,But,241
P01,delayed-pos.text.3,pos,280,the,0
P01,delayed-pos.text.3,pos,281,connection,218
P01,delayed-pos.text.3,pos,282,forged,244
P01,delayed-pos.text.3,pos,283,within,221
P01,delayed-pos.text.3,pos,284,the,0
P01,delayed-pos.text.3,pos,285,airport's,149
P01,delayed-pos.text.3,pos,286,confines,169
P01,delayed-pos.text.3,pos,287,"lingered,",275
P01,delayed-pos.text.3,pos,288,a,0
P01,delayed-pos.text.3,pos,289,testament,286
P01,delayed-pos.text.3,pos,290,to,0
P01,delayed-pos.text.3,pos,291,the,207
P01,delayed-pos.text.3,pos,292,serendipity,238
P01,delayed-pos.text.3,pos,293,of,149
P01,delayed-pos.text.3,pos,294,strangers-turned-friends.,723
P01,goldfish-pos.text.1,pos,65,Emma's,296
P01,goldfish-pos.text.1,pos,66,eyes,0
P01,goldfish-pos.text.1,pos,67,"widened,",437
P01,goldfish-pos.text.1,pos,68,confusion,137
P01,goldfish-pos.text.1,pos,69,etched,255
P01,goldfish-pos.text.1,pos,70,on,199
P01,goldfish-pos.text.1,pos,71,her,0
P01,goldfish-pos.text.1,pos,72,face.,122
P01,goldfish-pos.text.1,pos,73,"""What",176
P01,goldfish-pos.text.1,pos,74,do,0
P01,goldfish-pos.text.1,pos,75,you,223
P01,goldfish-pos.text.1,pos,76,"mean?""",0
P01,goldfish-pos.text.1,pos,77,Her,187
P01,goldfish-pos.text.1,pos,78,grandmother's,0
P01,goldfish-pos.text.1,pos,79,gaze,372
P01,goldfish-pos.text.1,pos,80,drifted,215
P01,goldfish-pos.text.1,pos,81,to,0
P01,goldfish-pos.text.1,pos,82,Finley's,302
P01,goldfish-pos.text.1,pos,83,container.,550
P01,goldfish-pos.text.1,pos,84,"""He's",233
P01,goldfish-pos.text.1,pos,85,been,388
P01,goldfish-pos.text.1,pos,86,granting,172
P01,goldfish-pos.text.1,pos,87,me,502
P01,goldfish-pos.text.1,pos,88,"wishes,",143
P01,goldfish-pos.text.1,pos,89,Emma.,156
P01,goldfish-pos.text.1,pos,90,Just,113
P01,goldfish-pos.text.1,pos,91,little,419
P01,goldfish-pos.text.1,pos,92,"things,",0
P01,goldfish-pos.text.1,pos,93,but,140
P01,goldfish-pos.text.1,pos,94,wishes,153
P01,goldfish-pos.text.1,pos,95,"nonetheless.""",277
P01,goldfish-pos.text.1,pos,96,Emma's,207
P01,goldfish-pos.text.1,pos,97,skepticism,225
P01,goldfish-pos.text.1,pos,98,"faltered,",613
P01,goldfish-pos.text.1,pos,99,replaced,283
P01,goldfish-pos.text.1,pos,100,by,0
P01,goldfish-pos.text.1,pos,101,curiosity.,266
P01,goldfish-pos.text.1,pos,102,"""Really?""",340
P01,goldfish-pos.text.1,pos,103,Her,0
P01,goldfish-pos.text.1,pos,104,grandmother,262
P01,goldfish-pos.text.1,pos,105,"nodded,",300
P01,goldfish-pos.text.1,pos,106,a,0
P01,goldfish-pos.text.1,pos,107,faint,246
P01,goldfish-pos.text.1,pos,108,smile,178
P01,goldfish-pos.text.1,pos,109,spreading,147
P01,goldfish-pos.text.1,pos,110,across,140
P01,goldfish-pos.text.1,pos,111,her,153
P01,goldfish-pos.text.1,pos,112,face.,0
P01,goldfish-pos.text.1,pos,113,"""Yes,",199
P01,goldfish-pos.text.1,pos,114,really.,289
P01,goldfish-pos.text.1,pos,115,Last,343
P01,goldfish-pos.text.1,pos,116,"night,",208
P01,goldfish-pos.text.1,pos,117,before,229
P01,goldfish-pos.text.1,pos,118,I,0
P01,goldfish-pos.text.1,pos,119,fell,261
P01,goldfish-pos.text.1,pos,120,"asleep,",0
P01,goldfish-pos.text.1,pos,121,Finley,298
P01,goldfish-pos.text.1,pos,122,swam,408
P01,goldfish-pos.text.1,pos,123,up,0
P01,goldfish-pos.text.1,pos,124,to,0
P01,goldfish-pos.text.1,pos,125,the,134
P01,goldfish-pos.text.1,pos,126,glass,167
P01,goldfish-pos.text.1,pos,127,and,215
P01,goldfish-pos.text.1,pos,128,nudged,164
P01,goldfish-pos.text.1,pos,129,my,208
P01,goldfish-pos.text.1,pos,130,hand,194
P01,goldfish-pos.text.1,pos,131,with,126
P01,goldfish-pos.text.1,pos,132,his,0
P01,goldfish-pos.text.1,pos,133,nose.,172
P01,goldfish-pos.text.1,pos,134,I,0
P01,goldfish-pos.text.1,pos,135,wished,708
P01,goldfish-pos.text.1,pos,136,for,285
P01,goldfish-pos.text.1,pos,137,a,154
P01,goldfish-pos.text.1,pos,138,sunny,227
P01,goldfish-pos.text.1,pos,139,day,0
P01,goldfish-pos.text.1,pos,140,"tomorrow,",404
P01,goldfish-pos.text.1,pos,141,and,125
P01,goldfish-pos.text.1,pos,142,this,189
P01,goldfish-pos.text.1,pos,143,"morning,",0
P01,goldfish-pos.text.1,pos,144,the,109
P01,goldfish-pos.text.1,pos,145,clouds,177
P01,goldfish-pos.text.1,pos,146,"parted,",131
P01,goldfish-pos.text.1,pos,147,and,0
P01,goldfish-pos.text.1,pos,148,the,0
P01,goldfish-pos.text.1,pos,149,sun,228
P01,goldfish-pos.text.1,pos,150,shone,255
P01,goldfish-pos.text.1,pos,151,"brightly.""",0
P01,blackout-zero.text.1,zero,113,pavement.,164
P01,blackout-zero.text.1,zero,114,As,0
P01,blackout-zero.text.1,zero,115,the,124
P01,blackout-zero.text.1,zero,116,light,229
P01,blackout-zero.text.1,zero,117,drew,401
P01,blackout-zero.text.1,zero,118,"closer,",0
P01,blackout-zero.text.1,zero,119,people,173
P01,blackout-zero.text.1,zero,120,began,193
P01,blackout-zero.text.1,zero,121,to,0
P01,blackout-zero.text.1,zero,122,emerge,231
P01,blackout-zero.text.1,zero,123,from,113
P01,blackout-zero.text.1,zero,124,their,0
P01,blackout-zero.text.1,zero,125,hiding,312
P01,blackout-zero.text.1,zero,126,"places,",0
P01,blackout-zero.text.1,zero,127,their,130
P01,blackout-zero.text.1,zero,128,faces,0
P01,blackout-zero.text.1,zero,129,filled,174
P01,blackout-zero.text.1,zero,130,with,328
P01,blackout-zero.text.1,zero,131,a,0
P01,blackout-zero.text.1,zero,132,mix,0
P01,blackout-zero.text.1,zero,133,of,0
P01,blackout-zero.text.1,zero,134,curiosity,264
P01,blackout-zero.text.1,zero,135,and,0
P01,blackout-zero.text.1,zero,136,trepidation.,773
P01,blackout-zero.text.1,zero,137,They,0
P01,blackout-zero.text.1,zero,138,approached,437
P01,blackout-zero.text.1,zero,139,the,0
P01,blackout-zero.text.1,zero,140,source,342
P01,blackout-zero.text.1,zero,141,of,0
P01,blackout-zero.text.1,zero,142,the,114
P01,blackout-zero.text.1,zero,143,light,0
P01,blackout-zero.text.1,zero,144,"cautiously,",260
P01,blackout-zero.text.1,zero,145,their,537
P01,blackout-zero.text.1,zero,146,eyes,213
P01,blackout-zero.text.1,zero,147,fixed,0
P01,blackout-zero.text.1,zero,148,on,0
P01,blackout-zero.text.1,zero,149,the,143
P01,blackout-zero.text.1,zero,150,house,109
P01,blackout-zero.text.1,zero,151,that,0
P01,blackout-zero.text.1,zero,152,seemed,228
P01,blackout-zero.text.1,zero,153,to,0
P01,blackout-zero.text.1,zero,154,be,0
P01,blackout-zero.text.1,zero,155,the,260
P01,blackout-zero.text.1,zero,156,only,157
P01,blackout-zero.text.1,zero,157,source,105
P01,blackout-zero.text.1,zero,158,of,0
P01,blackout-zero.text.1,zero,159,illumination.,373
P01,blackout-zero.text.1,zero,160,But,143
P01,blackout-zero.text.1,zero,161,as,0
P01,blackout-zero.text.1,zero,162,they,186
P01,blackout-zero.text.1,zero,163,drew,216
P01,blackout-zero.text.1,zero,164,"closer,",0
P01,blackout-zero.text.1,zero,165,they,163
P01,blackout-zero.text.1,zero,166,realized,189
P01,blackout-zero.text.1,zero,167,that,0
P01,blackout-zero.text.1,zero,168,something,225
P01,blackout-zero.text.1,zero,169,was,238
P01,blackout-zero.text.1,zero,170,off.,0
P01,blackout-zero.text.1,zero,171,The,0
P01,blackout-zero.text.1,zero,172,house,149
P01,blackout-zero.text.1,zero,173,seemed...,115
P01,blackout-zero.text.1,zero,174,empty.,326
P01,blackout-zero.text.1,zero,175,The,0
P01,blackout-zero.text.1,zero,176,windows,225
P01,blackout-zero.text.1,zero,177,were,202
P01,blackout-zero.text.1,zero,178,"dark,",0
P01,blackout-zero.text.1,zero,179,the,0
P01,blackout-zero.text.1,zero,180,doors,139
P01,blackout-zero.text.1,zero,181,were,258
P01,blackout-zero.text.1,zero,182,"closed,",0
P01,blackout-zero.text.1,zero,183,and,0
P01,blackout-zero.text.1,zero,184,there,207
P01,blackout-zero.text.1,zero,185,was,196
P01,blackout-zero.text.1,zero,186,no,0
P01,blackout-zero.text.1,zero,187,sign,113
P01,blackout-zero.text.1,zero,188,of,0
P01,blackout-zero.text.1,zero,189,life,0
P01,blackout-zero.text.1,zero,190,anywhere.,239
P01,blackout-zero.text.1,zero,191,It,0
P01,blackout-zero.text.1,zero,192,was,108
P01,blackout-zero.text.1,zero,193,as,183
P01,blackout-zero.text.1,zero,194,if,0
P01,blackout-zero.text.1,zero,195,the,286
P01,blackout-zero.text.1,zero,196,occupants,100
P01,blackout-zero.text.1,zero,197,had,0
P01,blackout-zero.text.1,zero,198,vanished,351
P01,blackout-zero.text.1,zero,199,into,0
P01,blackout-zero.text.1,zero,200,thin,0
P01,blackout-zero.text.1,zero,201,air.,0
P01,breakfast-zero.text.3,zero,288,As,829
P01,breakfast-zero.text.3,zero,289,I,0
P01,breakfast-zero.text.3,zero,290,finished,436
P01,breakfast-zero.text.3,zero,291,my,0
P01,breakfast-zero.text.3,zero,292,meal,258
P01,breakfast-zero.text.3,zero,293,and,0
P01,breakfast-zero.text.3,zero,294,prepared,160
P01,breakfast-zero.text.3,zero,295,to,0
P01,breakfast-zero.text.3,zero,296,"leave,",122
P01,breakfast-zero.text.3,zero,297,the,0
P01,breakfast-zero.text.3,zero,298,waitress,217
P01,breakfast-zero.text.3,zero,299,came,180
P01,breakfast-zero.text.3,zero,300,over,0
P01,breakfast-zero.text.3,zero,301,to,135
P01,breakfast-zero.text.3,zero,302,clear,133
P01,breakfast-zero.text.3,zero,303,my,0
P01,breakfast-zero.text.3,zero,304,plate.,229
P01,breakfast-zero.text.3,zero,305,"""Everything",269
P01,breakfast-zero.text.3,zero,306,"okay,",298
P01,breakfast-zero.text.3,zero,307,"hon?""",151
P01,breakfast-zero.text.3,zero,308,she,0
P01,breakfast-zero.text.3,zero,309,"asked,",164
P01,breakfast-zero.text.3,zero,310,eyeing,216
P01,breakfast-zero.text.3,zero,311,me,0
P01,breakfast-zero.text.3,zero,312,curiously.,144
P01,breakfast-zero.text.3,zero,313,I,0
P01,breakfast-zero.text.3,zero,314,"hesitated,",295
P01,breakfast-zero.text.3,zero,315,unsure,220
P01,breakfast-zero.text.3,zero,316,of,0
P01,breakfast-zero.text.3,zero,317,how,0
P01,breakfast-zero.text.3,zero,318,to,210
P01,breakfast-zero.text.3,zero,319,respond.,161
P01,breakfast-zero.text.3,zero,320,"""Yeah,",0
P01,breakfast-zero.text.3,zero,321,everything's,493
P01,breakfast-zero.text.3,zero,322,"fine,""",0
P01,breakfast-zero.text.3,zero,323,I,0
P01,breakfast-zero.text.3,zero,324,said,0
P01,breakfast-zero.text.3,zero,325,"finally,",282
P01,breakfast-zero.text.3,zero,326,trying,186
P01,breakfast-zero.text.3,zero,327,to,0
P01,breakfast-zero.text.3,zero,328,brush,284
P01,breakfast-zero.text.3,zero,329,it,0
P01,breakfast-zero.text.3,zero,330,off.,121
P01,breakfast-zero.text.3,zero,331,But,0
P01,breakfast-zero.text.3,zero,332,as,181
P01,breakfast-zero.text.3,zero,333,I,0
P01,breakfast-zero.text.3,zero,334,walked,214
P01,breakfast-zero.text.3,zero,335,out,0
P01,breakfast-zero.text.3,zero,336,of,0
P01,breakfast-zero.text.3,zero,337,the,209
P01,breakfast-zero.text.3,zero,338,"diner,",200
P01,breakfast-zero.text.3,zero,339,I,0
P01,breakfast-zero.text.3,zero,340,couldn't,216
P01,breakfast-zero.text.3,zero,341,shake,229
P01,breakfast-zero.text.3,zero,342,the,0
P01,breakfast-zero.text.3,zero,343,feeling,190
P01,breakfast-zero.text.3,zero,344,that,0
P01,breakfast-zero.text.3,zero,345,my,172
P01,breakfast-zero.text.3,zero,346,life,0
P01,breakfast-zero.text.3,zero,347,was,101
P01,breakfast-zero.text.3,zero,348,about,122
P01,breakfast-zero.text.3,zero,349,to,0
P01,breakfast-zero.text.3,zero,350,change,246
P01,breakfast-zero.text.3,zero,351,in,0
P01,breakfast-zero.text.3,zero,352,some,103
P01,breakfast-zero.text.3,zero,353,fundamental,182
P01,breakfast-zero.text.3,zero,354,way.,0
P01,breakfast-zero.text.3,zero,355,The,0
P01,breakfast-zero.text.3,zero,356,note,160
P01,breakfast-zero.text.3,zero,357,had,131
P01,breakfast-zero.text.3,zero,358,left,553
P01,breakfast-zero.text.3,zero,359,me,173
P01,breakfast-zero.text.3,zero,360,with,0
P01,breakfast-zero.text.3,zero,361,more,237
P01,breakfast-zero.text.3,zero,362,questions,266
P01,breakfast-zero.text.3,zero,363,than,0
P01,breakfast-zero.text.3,zero,364,"answers,",170
P01,breakfast-zero.text.3,zero,365,and,0
P01,breakfast-zero.text.3,zero,366,I,0
P01,breakfast-zero.text.3,zero,367,couldn't,210
P01,breakfast-zero.text.3,zero,368,help,0
P01,breakfast-zero.text.3,zero,369,but,256
P01,breakfast-zero.text.3,zero,370,wonder,283
P01,breakfast-zero.text.3,zero,371,what,0
P01,breakfast-zero.text.3,zero,372,the,0
P01,breakfast-zero.text.3,zero,373,future,0
P01,breakfast-zero.text.3,zero,374,held.,0
P01,breakfast-zero.text.0,zero,0,Breakfast,211
P01,breakfast-zero.text.0,zero,1,with,0
P01,breakfast-zero.text.0,zero,2,a,258
P01,breakfast-zero.text.0,zero,3,Stranger,252
P01,breakfast-zero.text.0,zero,4,I,0
P01,breakfast-zero.text.0,zero,5,slid,0
P01,breakfast-zero.text.0,zero,6,into,134
P01,breakfast-zero.text.0,zero,7,the,255
P01,breakfast-zero.text.0,zero,8,"booth,",315
P01,breakfast-zero.text.0,zero,9,the,0
P01,breakfast-zero.text.0,zero,10,worn,388
P01,breakfast-zero.text.0,zero,11,vinyl,371
P01,breakfast-zero.text.0,zero,12,creaking,261
