time,stimulus,pixel_x,pixel_y,pupil
1336608,breakfast-neg.text.0,9.6,117.41,373.0
1336609,breakfast-neg.text.0,9.6,117.31,373.0
1336610,breakfast-neg.text.0,9.8,117.21,373.0
1336611,breakfast-neg.text.0,10.0,117.11,373.0
1336612,breakfast-neg.text.0,10.3,116.8,372.0
1336613,breakfast-neg.text.0,10.3,116.51,371.0
1336614,breakfast-neg.text.0,10.2,116.41,372.0
1336615,breakfast-neg.text.0,10.1,116.51,372.0
1336616,breakfast-neg.text.0,10.1,116.41,373.0
1336617,breakfast-neg.text.0,10.1,116.41,373.0
1336618,breakfast-neg.text.0,10.0,116.51,373.0
1336619,breakfast-neg.text.0,10.2,116.71,373.0
1336620,breakfast-neg.text.0,10.5,116.9,372.0
1336621,breakfast-neg.text.0,10.8,116.99,372.0
1336622,breakfast-neg.text.0,10.8,116.59,372.0
1336623,breakfast-neg.text.0,11.1,116.19,372.0
1336624,breakfast-neg.text.0,11.4,115.79,371.0
1336625,breakfast-neg.text.0,11.0,115.89,370.0
1336626,breakfast-neg.text.0,10.4,116.11,371.0
1336627,breakfast-neg.text.0,9.7,116.12,372.0
1336628,breakfast-neg.text.0,9.7,116.12,372.0
1336629,breakfast-neg.text.0,9.8,116.02,371.0
1336630,breakfast-neg.text.0,10.0,115.92,370.0
1336631,breakfast-neg.text.0,10.8,115.9,370.0
1336632,breakfast-neg.text.0,11.5,115.88,369.0
1336633,breakfast-neg.text.0,12.1,115.67,368.0
1336634,breakfast-neg.text.0,11.6,115.49,368.0
1336635,breakfast-neg.text.0,10.9,115.4,368.0
1336636,breakfast-neg.text.0,10.2,115.61,367.0
1336637,breakfast-neg.text.0,10.2,115.61,367.0
1336638,breakfast-neg.text.0,10.3,115.81,368.0
1336639,breakfast-neg.text.0,10.7,115.9,368.0
1336640,breakfast-neg.text.0,11.0,115.99,368.0
1336641,breakfast-neg.text.0,11.1,115.89,368.0
1336642,breakfast-neg.text.0,10.9,116.0,368.0
1336643,breakfast-neg.text.0,10.6,116.0,368.0
1336644,breakfast-neg.text.0,10.7,116.0,367.0
1336645,breakfast-neg.text.0,11.1,115.99,368.0
1336646,breakfast-neg.text.0,11.4,116.18,368.0
1336647,breakfast-neg.text.0,11.5,116.38,367.0
1336648,breakfast-neg.text.0,11.3,116.39,367.0
1336649,breakfast-neg.text.0,11.2,116.19,366.0
1336650,breakfast-neg.text.0,11.0,115.99,366.0
1336651,breakfast-neg.text.0,11.1,115.4,366.0
1336652,breakfast-neg.text.0,11.2,114.9,366.0
1336653,breakfast-neg.text.0,11.3,114.4,366.0
1336654,breakfast-neg.text.0,11.4,114.79,365.0
1336655,breakfast-neg.text.0,11.2,115.29,365.0
1336656,breakfast-neg.text.0,11.0,115.6,364.0
1336657,breakfast-neg.text.0,10.9,115.6,364.0
1336658,breakfast-neg.text.0,10.9,115.5,364.0
1336659,breakfast-neg.text.0,10.9,115.5,364.0
1336660,breakfast-neg.text.0,10.7,115.5,364.0
1336661,breakfast-neg.text.0,10.5,115.51,363.0
1336662,breakfast-neg.text.0,10.6,115.51,363.0
1336663,breakfast-neg.text.0,11.0,115.3,362.0
1336664,breakfast-neg.text.0,11.0,115.1,362.0
1336665,breakfast-neg.text.0,10.6,114.81,362.0
1336666,breakfast-neg.text.0,10.1,114.62,362.0
1336667,breakfast-neg.text.0,10.0,114.72,362.0
1336668,breakfast-neg.text.0,10.2,115.02,362.0
1336669,breakfast-neg.text.0,10.3,115.31,362.0
1336670,breakfast-neg.text.0,10.4,115.51,363.0
1336671,breakfast-neg.text.0,10.5,115.71,362.0
1336672,breakfast-neg.text.0,10.5,115.71,361.0
1336673,breakfast-neg.text.0,10.6,115.8,360.0
1336674,breakfast-neg.text.0,10.7,115.9,360.0
1336675,breakfast-neg.text.0,10.8,115.1,360.0
1336676,breakfast-neg.text.0,10.6,114.31,360.0
1336677,breakfast-neg.text.0,10.4,113.92,359.0
1336678,breakfast-neg.text.0,10.2,114.62,359.0
1336679,breakfast-neg.text.0,10.1,115.42,359.0
1336680,breakfast-neg.text.0,10.7,115.6,359.0
1336681,breakfast-neg.text.0,11.3,115.39,359.0
1336682,breakfast-neg.text.0,11.9,115.28,359.0
1336683,breakfast-neg.text.0,11.9,115.48,359.0
1336684,breakfast-neg.text.0,11.8,115.58,359.0
1336685,breakfast-neg.text.0,11.6,115.58,359.0
1336686,breakfast-neg.text.0,11.4,115.59,359.0
1336687,breakfast-neg.text.0,11.3,115.49,359.0
1336688,breakfast-neg.text.0,11.3,114.9,359.0
1336689,breakfast-neg.text.0,11.1,114.5,359.0
1336690,breakfast-neg.text.0,11.0,114.6,360.0
1336691,breakfast-neg.text.0,10.8,115.1,360.0
1336692,breakfast-neg.text.0,10.8,115.5,360.0
1336693,breakfast-neg.text.0,10.8,115.2,360.0
1336694,breakfast-neg.text.0,10.6,114.91,359.0
1336695,breakfast-neg.text.0,10.4,114.62,359.0
1336696,breakfast-neg.text.0,10.3,114.52,358.0
1336697,breakfast-neg.text.0,10.3,114.32,358.0
1336698,breakfast-neg.text.0,10.4,114.42,359.0
1336699,breakfast-neg.text.0,10.2,114.82,359.0
1336700,breakfast-neg.text.0,10.0,115.32,359.0
1336701,breakfast-neg.text.0,10.0,115.62,359.0
1336702,breakfast-neg.text.0,10.2,115.61,359.0
1336703,breakfast-neg.text.0,10.3,115.71,359.0
1336704,breakfast-neg.text.0,10.4,115.71,359.0
1336705,breakfast-neg.text.0,9.9,115.92,360.0
1336706,breakfast-neg.text.0,9.5,115.93,360.0
1336707,breakfast-neg.text.0,9.0,116.23,360.0
1336708,breakfast-neg.text.0,9.0,116.43,360.0
1336709,breakfast-neg.text.0,9.3,116.33,360.0
1336710,breakfast-neg.text.0,9.7,116.02,360.0
1336711,breakfast-neg.text.0,10.0,115.62,359.0
1336712,breakfast-neg.text.0,9.9,115.52,359.0
1336713,breakfast-neg.text.0,9.7,115.42,359.0
1336714,breakfast-neg.text.0,9.5,115.43,359.0
1336715,breakfast-neg.text.0,9.4,115.43,359.0
1336716,breakfast-neg.text.0,9.3,115.43,358.0
1336717,breakfast-neg.text.0,9.3,115.63,357.0
1336718,breakfast-neg.text.0,9.4,115.93,357.0
1336719,breakfast-neg.text.0,9.5,116.32,358.0
1336720,breakfast-neg.text.0,9.8,116.32,358.0
1336721,breakfast-neg.text.0,9.9,116.51,358.0
1336722,breakfast-neg.text.0,10.0,116.51,358.0
1336723,breakfast-neg.text.0,10.0,116.21,359.0
1336724,breakfast-neg.text.0,10.1,116.01,359.0
1336725,breakfast-neg.text.0,10.0,115.82,358.0
1336726,breakfast-neg.text.0,9.9,115.92,358.0
1336727,breakfast-neg.text.0,10.0,116.11,357.0
1336728,breakfast-neg.text.0,10.2,116.01,357.0
1336729,breakfast-neg.text.0,10.4,115.81,357.0
1336730,breakfast-neg.text.0,10.5,115.61,358.0
1336731,breakfast-neg.text.0,10.5,115.51,358.0
1336732,breakfast-neg.text.0,10.5,115.51,358.0
1336733,breakfast-neg.text.0,10.6,115.61,358.0
1336734,breakfast-neg.text.0,10.6,115.8,358.0
1336735,breakfast-neg.text.0,10.6,116.1,358.0
1336736,breakfast-neg.text.0,10.7,116.2,359.0
1336737,breakfast-neg.text.0,10.4,116.11,359.0
1336738,breakfast-neg.text.0,10.1,116.11,359.0
1336739,breakfast-neg.text.0,9.8,116.02,359.0
1336740,breakfast-neg.text.0,9.7,116.12,359.0
1336741,breakfast-neg.text.0,9.2,116.73,358.0
1336742,breakfast-neg.text.0,8.7,117.23,358.0
1336743,breakfast-neg.text.0,8.9,117.33,357.0
1336744,breakfast-neg.text.0,9.4,116.92,357.0
1336745,breakfast-neg.text.0,10.0,116.51,356.0
1336746,breakfast-neg.text.0,10.0,116.41,356.0
1336747,breakfast-neg.text.0,10.0,116.31,356.0
1336748,breakfast-neg.text.0,10.1,116.11,356.0
1336749,breakfast-neg.text.0,10.3,116.11,355.0
1336750,breakfast-neg.text.0,10.5,116.1,355.0
1336751,breakfast-neg.text.0,10.6,116.2,355.0
1336752,breakfast-neg.text.0,10.5,116.3,355.0
1336753,breakfast-neg.text.0,10.2,116.31,355.0
1336754,breakfast-neg.text.0,10.0,116.51,355.0
1336755,breakfast-neg.text.0,9.8,116.61,355.0
1336756,breakfast-neg.text.0,9.8,116.61,355.0
1336757,breakfast-neg.text.0,9.6,116.62,356.0
1336758,breakfast-neg.text.0,9.3,116.72,356.0
1336759,breakfast-neg.text.0,9.5,116.72,357.0
1336760,breakfast-neg.text.0,9.8,116.81,357.0
1336761,breakfast-neg.text.0,10.1,117.01,357.0
1336762,breakfast-neg.text.0,10.0,117.31,356.0
1336763,breakfast-neg.text.0,9.9,117.41,356.0
1336764,breakfast-neg.text.0,9.8,117.51,356.0
1336765,breakfast-neg.text.0,9.8,117.61,356.0
1336766,breakfast-neg.text.0,9.8,117.71,355.0
1336767,breakfast-neg.text.0,9.8,117.71,355.0
1336768,breakfast-neg.text.0,9.8,117.51,354.0
1336769,breakfast-neg.text.0,9.9,117.31,354.0
1336770,breakfast-neg.text.0,10.1,117.01,354.0
1336771,breakfast-neg.text.0,10.4,117.0,354.0
1336772,breakfast-neg.text.0,10.7,116.89,355.0
1336773,breakfast-neg.text.0,10.8,116.89,355.0
1336774,breakfast-neg.text.0,10.6,116.8,356.0
1336775,breakfast-neg.text.0,10.2,116.81,355.0
1336776,breakfast-neg.text.0,9.9,116.71,355.0
1336777,breakfast-neg.text.0,9.8,116.42,354.0
1336778,breakfast-neg.text.0,9.8,116.12,354.0
1336779,breakfast-neg.text.0,9.8,115.82,354.0
1336780,breakfast-neg.text.0,9.7,115.62,354.0
1336781,breakfast-neg.text.0,9.5,116.02,354.0
1336782,breakfast-neg.text.0,9.5,116.42,354.0
1336783,breakfast-neg.text.0,9.5,116.92,354.0
1336784,breakfast-neg.text.0,10.0,116.81,354.0
1336785,breakfast-neg.text.0,10.4,116.6,354.0
1336786,breakfast-neg.text.0,10.8,116.3,355.0
1336787,breakfast-neg.text.0,10.2,115.91,355.0
1336788,breakfast-neg.text.0,9.6,115.63,355.0
1336789,breakfast-neg.text.0,9.1,115.73,354.0
1336790,breakfast-neg.text.0,9.1,116.43,353.0
1336791,breakfast-neg.text.0,9.1,117.03,353.0
1336792,breakfast-neg.text.0,9.0,116.83,353.0
1336793,breakfast-neg.text.0,9.3,116.43,354.0
1336794,breakfast-neg.text.0,9.7,115.82,354.0
1336795,breakfast-neg.text.0,10.2,115.91,354.0
1336796,breakfast-neg.text.0,10.5,116.1,354.0
1336797,breakfast-neg.text.0,10.8,116.69,354.0
1336798,breakfast-neg.text.0,11.6,116.98,354.0
1336799,breakfast-neg.text.0,12.9,116.95,354.0
1336800,breakfast-neg.text.0,14.7,116.51,354.0
1336801,breakfast-neg.text.0,16.4,116.08,355.0
1336802,breakfast-neg.text.0,18.5,115.84,356.0
1336803,breakfast-neg.text.0,20.2,115.61,357.0
1336804,breakfast-neg.text.0,23.5,115.04,356.0
1336805,breakfast-neg.text.0,28.5,114.33,354.0
1336806,breakfast-neg.text.0,36.5,112.97,355.0
1336807,breakfast-neg.text.0,44.8,111.58,358.0
1336808,breakfast-neg.text.0,53.3,110.09,359.0
1336809,breakfast-neg.text.0,61.2,108.71,357.0
1336810,breakfast-neg.text.0,69.6,107.22,356.0
1336811,breakfast-neg.text.0,76.7,106.05,357.0
1336812,breakfast-neg.text.0,82.8,104.8,357.0
1336813,breakfast-neg.text.0,87.6,103.88,356.0
1336814,breakfast-neg.text.0,92.3,102.37,357.0
1336815,breakfast-neg.text.0,97.2,100.75,357.0
1336816,breakfast-neg.text.0,100.4,99.08,357.0
1336817,breakfast-neg.text.0,102.2,98.03,357.0
1336818,breakfast-neg.text.0,103.1,97.41,356.0
1336819,breakfast-neg.text.0,103.9,96.59,356.0
1336820,breakfast-neg.text.0,104.6,96.18,356.0
1336821,breakfast-neg.text.0,104.4,95.98,356.0
1336822,breakfast-neg.text.0,104.7,96.17,356.0
1336823,breakfast-neg.text.0,105.1,95.86,357.0
1336824,breakfast-neg.text.0,105.5,95.26,357.0
1336825,breakfast-neg.text.0,105.6,94.75,356.0
1336826,breakfast-neg.text.0,105.7,94.65,356.0
1336827,breakfast-neg.text.0,106.2,94.54,356.0
1336828,breakfast-neg.text.0,106.7,94.93,356.0
1336829,breakfast-neg.text.0,106.9,95.32,357.0
1336830,breakfast-neg.text.0,107.0,95.72,357.0
1336831,breakfast-neg.text.0,107.7,95.4,357.0
1336832,breakfast-neg.text.0,108.2,95.98,357.0
1336833,breakfast-neg.text.0,108.4,96.68,357.0
1336834,breakfast-neg.text.0,108.6,96.97,357.0
1336835,breakfast-neg.text.0,108.8,96.37,358.0
1336836,breakfast-neg.text.0,109.0,96.26,358.0
1336837,breakfast-neg.text.0,108.9,96.66,358.0
1336838,breakfast-neg.text.0,108.8,97.07,357.0
1336839,breakfast-neg.text.0,108.7,97.17,357.0
1336840,breakfast-neg.text.0,108.7,97.37,357.0
1336841,breakfast-neg.text.0,108.8,97.56,357.0
1336842,breakfast-neg.text.0,109.1,97.66,357.0
1336843,breakfast-neg.text.0,109.3,97.65,357.0
1336844,breakfast-neg.text.0,109.5,97.65,357.0
1336845,breakfast-neg.text.0,109.4,97.75,357.0
1336846,breakfast-neg.text.0,109.4,97.65,357.0
1336847,breakfast-neg.text.0,109.3,97.65,357.0
1336848,breakfast-neg.text.0,109.1,97.16,357.0
1336849,breakfast-neg.text.0,108.8,96.67,358.0
1336850,breakfast-neg.text.0,108.7,96.57,358.0
1336851,breakfast-neg.text.0,108.9,96.86,357.0
1336852,breakfast-neg.text.0,109.2,97.06,356.0
1336853,breakfast-neg.text.0,109.2,96.86,356.0
1336854,breakfast-neg.text.0,109.4,96.65,357.0
1336855,breakfast-neg.text.0,109.6,96.55,357.0
1336856,breakfast-neg.text.0,109.8,96.54,358.0
1336857,breakfast-neg.text.0,109.8,96.54,357.0
1336858,breakfast-neg.text.0,109.3,96.65,355.0
1336859,breakfast-neg.text.0,108.8,96.97,354.0
1336860,breakfast-neg.text.0,108.4,97.28,353.0
1336861,breakfast-neg.text.0,108.4,97.38,353.0
1336862,breakfast-neg.text.0,108.6,97.07,354.0
1336863,breakfast-neg.text.0,108.7,96.97,355.0
1336864,breakfast-neg.text.0,108.8,97.07,357.0
1336865,breakfast-neg.text.0,108.8,97.37,356.0
1336866,breakfast-neg.text.0,108.4,97.67,356.0
1336867,breakfast-neg.text.0,108.0,97.49,356.0
1336868,breakfast-neg.text.0,107.8,97.29,356.0
1336869,breakfast-neg.text.0,108.0,96.89,356.0
1336870,breakfast-neg.text.0,108.2,96.88,356.0
1336871,breakfast-neg.text.0,108.7,96.77,356.0
1336872,breakfast-neg.text.0,108.9,96.76,355.0
1336873,breakfast-neg.text.0,109.2,96.76,355.0
1336874,breakfast-neg.text.0,109.0,97.26,355.0
1336875,breakfast-neg.text.0,108.9,97.66,355.0
1336876,breakfast-neg.text.0,108.8,97.56,355.0
1336877,breakfast-neg.text.0,108.5,97.07,355.0
1336878,breakfast-neg.text.0,108.1,96.68,356.0
1336879,breakfast-neg.text.0,107.8,96.99,356.0
1336880,breakfast-neg.text.0,107.9,97.29,355.0
1336881,breakfast-neg.text.0,108.2,97.48,355.0
1336882,breakfast-neg.text.0,108.2,97.68,355.0
1336883,breakfast-neg.text.0,108.3,97.98,355.0
1336884,breakfast-neg.text.0,108.3,98.08,354.0
1336885,breakfast-neg.text.0,108.3,98.08,354.0
1336886,breakfast-neg.text.0,108.4,98.17,355.0
1336887,breakfast-neg.text.0,108.5,98.07,355.0
1336888,breakfast-neg.text.0,108.7,97.77,355.0
1336889,breakfast-neg.text.0,108.7,97.67,355.0
1336890,breakfast-neg.text.0,108.7,97.77,355.0
1336891,breakfast-neg.text.0,108.7,97.87,355.0
1336892,breakfast-neg.text.0,108.7,97.77,354.0
1336893,breakfast-neg.text.0,108.7,97.87,354.0
1336894,breakfast-neg.text.0,108.8,97.96,355.0
1336895,breakfast-neg.text.0,109.0,97.76,356.0
1336896,breakfast-neg.text.0,109.1,97.46,356.0
1336897,breakfast-neg.text.0,109.2,97.06,356.0
1336898,breakfast-neg.text.0,109.1,96.86,356.0
1336899,breakfast-neg.text.0,109.3,96.65,356.0
1336900,breakfast-neg.text.0,109.5,96.65,356.0
1336901,breakfast-neg.text.0,109.4,96.75,355.0
1336902,breakfast-neg.text.0,109.1,97.16,354.0
1336903,breakfast-neg.text.0,109.1,97.46,354.0
1336904,breakfast-neg.text.0,109.4,97.65,355.0
1336905,breakfast-neg.text.0,109.5,97.75,355.0
1336906,breakfast-neg.text.0,109.2,97.85,355.0
1336907,breakfast-neg.text.0,108.9,98.06,356.0
1336908,breakfast-neg.text.0,108.9,98.26,356.0
1336909,breakfast-neg.text.0,109.3,98.45,355.0
1336910,breakfast-neg.text.0,109.7,98.54,355.0
1336911,breakfast-neg.text.0,110.2,98.53,355.0
1336912,breakfast-neg.text.0,110.2,98.63,355.0
1336913,breakfast-neg.text.0,109.8,98.24,355.0
1336914,breakfast-neg.text.0,109.3,97.65,355.0
1336915,breakfast-neg.text.0,108.8,97.07,355.0
1336916,breakfast-neg.text.0,108.8,97.17,355.0
1336917,breakfast-neg.text.0,108.7,97.77,355.0
1336918,breakfast-neg.text.0,108.5,98.27,355.0
1336919,breakfast-neg.text.0,108.7,98.66,355.0
1336920,breakfast-neg.text.0,109.0,98.86,355.0
1336921,breakfast-neg.text.0,109.2,98.65,355.0
1336922,breakfast-neg.text.0,109.1,98.26,355.0
1336923,breakfast-neg.text.0,109.0,97.86,355.0
1336924,breakfast-neg.text.0,108.7,97.87,354.0
1336925,breakfast-neg.text.0,108.5,97.87,354.0
1336926,breakfast-neg.text.0,108.5,97.97,354.0
1336927,breakfast-neg.text.0,108.5,97.87,353.0
1336928,breakfast-neg.text.0,108.5,97.57,354.0
1336929,breakfast-neg.text.0,108.5,97.27,354.0
1336930,breakfast-neg.text.0,108.7,97.17,355.0
1336931,breakfast-neg.text.0,108.9,97.36,356.0
1336932,breakfast-neg.text.0,109.0,97.46,356.0
1336933,breakfast-neg.text.0,108.9,97.36,356.0
1336934,breakfast-neg.text.0,108.7,97.27,355.0
1336935,breakfast-neg.text.0,108.6,97.17,354.0
1336936,breakfast-neg.text.0,108.5,97.27,354.0
1336937,breakfast-neg.text.0,108.5,97.27,354.0
1336938,breakfast-neg.text.0,108.4,97.38,354.0
1336939,breakfast-neg.text.0,108.6,97.47,354.0
1336940,breakfast-neg.text.0,108.8,97.86,354.0
1336941,breakfast-neg.text.0,108.9,98.16,354.0
1336942,breakfast-neg.text.0,108.9,98.46,354.0
1336943,breakfast-neg.text.0,108.8,98.56,354.0
1336944,breakfast-neg.text.0,108.6,98.67,353.0
1336945,breakfast-neg.text.0,108.8,98.66,353.0
1336946,breakfast-neg.text.0,109.0,98.56,354.0
1336947,breakfast-neg.text.0,109.2,98.35,354.0
1336948,breakfast-neg.text.0,109.2,98.15,355.0
1336949,breakfast-neg.text.0,109.1,97.86,355.0
1336950,breakfast-neg.text.0,109.2,97.65,355.0
1336951,breakfast-neg.text.0,109.4,97.55,355.0
1336952,breakfast-neg.text.0,109.5,97.25,355.0
1336953,breakfast-neg.text.0,109.4,96.85,355.0
1336954,breakfast-neg.text.0,109.3,96.55,355.0
1336955,breakfast-neg.text.0,109.3,96.36,355.0
1336956,breakfast-neg.text.0,109.2,96.76,355.0
1336957,breakfast-neg.text.0,109.1,97.26,355.0
1336958,breakfast-neg.text.0,109.0,97.96,355.0
1336959,breakfast-neg.text.0,108.9,98.26,355.0
1336960,breakfast-neg.text.0,109.0,98.56,355.0
1336961,breakfast-neg.text.0,109.2,98.55,355.0
1336962,breakfast-neg.text.0,109.3,98.05,355.0
1336963,breakfast-neg.text.0,109.2,97.55,355.0
1336964,breakfast-neg.text.0,109.1,97.36,355.0
1336965,breakfast-neg.text.0,109.1,97.56,355.0
1336966,breakfast-neg.text.0,108.8,97.86,355.0
1336967,breakfast-neg.text.0,108.5,97.87,355.0
1336968,breakfast-neg.text.0,108.5,97.77,353.0
1336969,breakfast-neg.text.0,108.9,97.86,352.0
1336970,breakfast-neg.text.0,109.3,97.85,352.0
1336971,breakfast-neg.text.0,109.5,97.85,353.0
1336972,breakfast-neg.text.0,109.7,97.84,354.0
1336973,breakfast-neg.text.0,109.8,97.64,354.0
1336974,breakfast-neg.text.0,109.8,97.44,354.0
1336975,breakfast-neg.text.0,109.3,97.25,354.0
1336976,breakfast-neg.text.0,108.8,97.27,354.0
1336977,breakfast-neg.text.0,108.3,97.38,354.0
1336978,breakfast-neg.text.0,108.3,97.48,354.0
1336979,breakfast-neg.text.0,108.3,97.28,355.0
1336980,breakfast-neg.text.0,108.4,97.08,354.0
1336981,breakfast-neg.text.0,108.5,96.67,353.0
1336982,breakfast-neg.text.0,108.7,96.67,352.0
1336983,breakfast-neg.text.0,109.0,96.66,352.0
1336984,breakfast-neg.text.0,109.4,96.55,353.0
1336985,breakfast-neg.text.0,109.6,96.95,354.0
1336986,breakfast-neg.text.0,109.7,97.34,354.0
1336987,breakfast-neg.text.0,109.7,97.74,354.0
1336988,breakfast-neg.text.0,109.7,97.94,354.0
1336989,breakfast-neg.text.0,109.7,98.04,354.0
1336990,breakfast-neg.text.0,109.8,97.84,354.0
1336991,breakfast-neg.text.0,109.5,97.75,353.0
1336992,breakfast-neg.text.0,109.2,97.45,353.0
1336993,breakfast-neg.text.0,109.0,97.26,353.0
1336994,breakfast-neg.text.0,109.4,97.05,353.0
1336995,breakfast-neg.text.0,109.8,97.24,353.0
1336996,breakfast-neg.text.0,109.9,97.44,353.0
1336997,breakfast-neg.text.0,109.8,97.74,353.0
1336998,breakfast-neg.text.0,109.8,97.74,353.0
1336999,breakfast-neg.text.0,109.9,97.74,352.0
1337000,breakfast-neg.text.0,109.7,97.74,352.0
1337001,breakfast-neg.text.0,109.3,97.85,351.0
1337002,breakfast-neg.text.0,109.2,98.15,352.0
1337003,breakfast-neg.text.0,109.4,98.45,352.0
1337004,breakfast-neg.text.0,109.5,98.05,353.0
1337005,breakfast-neg.text.0,109.4,97.35,353.0
1337006,breakfast-neg.text.0,109.6,96.65,353.0
1337007,breakfast-neg.text.0,109.9,96.54,353.0
1337008,breakfast-neg.text.0,110.2,96.53,352.0
1337009,breakfast-neg.text.0,110.1,96.73,352.0
1337010,breakfast-neg.text.0,110.0,97.04,351.0
1337011,breakfast-neg.text.0,110.0,97.33,351.0
1337012,breakfast-neg.text.0,109.8,97.44,351.0
1337013,breakfast-neg.text.0,109.7,97.14,351.0
1337014,breakfast-neg.text.0,109.8,96.94,351.0
1337015,breakfast-neg.text.0,109.9,97.24,352.0
1337016,breakfast-neg.text.0,109.9,97.64,352.0
1337017,breakfast-neg.text.0,110.0,97.43,353.0
1337018,breakfast-neg.text.0,110.0,96.84,354.0
1337019,breakfast-neg.text.0,110.1,96.23,354.0
1337020,breakfast-neg.text.0,110.1,96.23,354.0
1337021,breakfast-neg.text.0,110.2,96.33,353.0
1337022,breakfast-neg.text.0,110.3,96.33,352.0
1337023,breakfast-neg.text.0,110.5,96.52,352.0
1337024,breakfast-neg.text.0,110.5,96.82,352.0
1337025,breakfast-neg.text.0,110.5,97.12,352.0
1337026,breakfast-neg.text.0,110.4,97.32,351.0
1337027,breakfast-neg.text.0,110.4,97.62,351.0
1337028,breakfast-neg.text.0,110.3,97.83,351.0
1337029,breakfast-neg.text.0,110.2,98.03,350.0
1337030,breakfast-neg.text.0,109.9,98.04,350.0
1337031,breakfast-neg.text.0,109.7,97.94,350.0
1337032,breakfast-neg.text.0,109.6,97.64,350.0
1337033,breakfast-neg.text.0,109.8,97.24,350.0
1337034,breakfast-neg.text.0,109.1,97.16,350.0
1337035,breakfast-neg.text.0,108.2,97.68,350.0
1337036,breakfast-neg.text.0,107.2,98.1,350.0
1337037,breakfast-neg.text.0,106.7,98.42,350.0
1337038,breakfast-neg.text.0,106.0,98.23,351.0
1337039,breakfast-neg.text.0,105.2,98.35,351.0
1337040,breakfast-neg.text.0,104.8,98.36,351.0
1337041,breakfast-neg.text.0,104.2,98.58,352.0
1337042,breakfast-neg.text.0,103.6,98.79,352.0
1337043,breakfast-neg.text.0,103.1,99.21,352.0
1337044,breakfast-neg.text.0,103.1,99.51,352.0
1337045,breakfast-neg.text.0,102.7,99.71,350.0
1337046,breakfast-neg.text.0,102.2,99.83,350.0
1337047,breakfast-neg.text.0,101.7,99.94,349.0
1337048,breakfast-neg.text.0,101.5,100.04,349.0
1337049,breakfast-neg.text.0,101.4,100.25,350.0
1337050,breakfast-neg.text.0,101.3,100.35,350.0
1337051,breakfast-neg.text.0,101.4,100.35,350.0
1337052,breakfast-neg.text.0,101.4,100.35,350.0
1337053,breakfast-neg.text.0,101.2,100.35,350.0
1337054,breakfast-neg.text.0,101.1,99.95,349.0
1337055,breakfast-neg.text.0,101.2,99.35,349.0
1337056,breakfast-neg.text.0,101.2,98.66,349.0
1337057,breakfast-neg.text.0,101.1,98.66,348.0
1337058,breakfast-neg.text.0,100.9,98.86,348.0
1337059,breakfast-neg.text.0,100.7,99.17,348.0
1337060,breakfast-neg.text.0,100.6,99.17,349.0
1337061,breakfast-neg.text.0,100.5,99.37,349.0
1337062,breakfast-neg.text.0,100.4,99.67,349.0
1337063,breakfast-neg.text.0,100.5,99.97,349.0
1337064,breakfast-neg.text.0,100.6,100.07,349.0
1337065,breakfast-neg.text.0,100.7,100.06,350.0
1337066,breakfast-neg.text.0,100.6,100.37,350.0
1337067,breakfast-neg.text.0,100.6,100.67,350.0
1337068,breakfast-neg.text.0,100.5,100.87,349.0
1337069,breakfast-neg.text.0,100.5,100.97,349.0
1337070,breakfast-neg.text.0,100.8,100.26,348.0
1337071,breakfast-neg.text.0,101.1,99.46,348.0
